triplet_id,relation_family,condition,anchor_hash,anchor_url,anchor_caption,positive_hash,positive_url,positive_caption,negative_hash,negative_url,negative_caption
conflict_temp_ea142066_e995bf12,temporal_transformation,conflict,ea1420666aa1e3fa5fb6b25561688fff,https://coolcreativity.com/wp-content/uploads/2014/05/egg-carton-flower-f.jpg,Step-by-step guide on transforming {Recycled Material} into an elegant {Object}.,ea7b131201f4ec87f23caade7326f630,https://images.squarespace-cdn.com/content/v1/566763bf25981d4412e0f3ff/1458608823753-L5ATZQL34ALWBSR2D08J/ke17ZwdGBToddI8pDm48kFQQgP34qnCpeHaeAOzTt7pZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PICHnXC1b9smDvYLPdL-DS7U1pkhCtl83kemXd5r3C5ngKMshLAGzx4R3EDFOm1kBS/Munny+13,"Hand-drawn design for {Character/Object} transformed into a physical prototype, displayed alongside its sketch.",e995bf12825a7c078c81d0285370e5c9,https://blog.medillsb.com/wp-content/uploads/2019/07/step-by-step-everlasting-sweet-pea-botanical-illustration-3.jpg,"""Process of drawing and coloring a detailed {Subject} using a reference {Object} for precise details."""
conflict_comp_df567ccf_ef99b0d4,compositional_formation,conflict,df567ccf0076cfe15dc758ce5179fc77,https://img.freepik.com/free-photo/coffee-grains-heart-form_23-2147896434.jpg?size=626&ext=jpg,Creative use of {Objects} to form a {Shape}.,e255b2c5d74978e6e5e70df7e43836d0,https://img1.etsystatic.com/203/0/5236506/il_340x270.1263092685_78ni.jpg,A heart-shaped arrangement made with {Objects} of different {Colors} and {Shapes}.,ef99b0d40cc703687e90a4383c2e66ec,http://us.123rf.com/450wm/jordygraph/jordygraph1305/jordygraph130500038/19900109-tree-in-the-shape-of-heart-hit-from-a-lightning.jpg,A {Tree} shaped like a {Symbol} in a {Background} setting.
conflict_temp_eeb47991_e699eb5f,temporal_transformation,conflict,eeb47991ca59d3ad8b44eb97ded966a1,https://www.welovesolo.com/wp-content/uploads/vecteezy/03/bd1n0vjinyq.jpg,"The life cycle of {Plant} unfolds through the stages: {Seed}, {Sprout}, {Leaves/Buds}, {Flower}, {Fruit/Seed Dispersal}",f1ff4ab844a704d88cb60740bfed50cc,https://img.freepik.com/free-photo/customer-service-evaluation-rating-feedback-satisfaction-survey-concept-hand-holding-sad-failed-emoticon-face-wooden-ball-dark-background_36367-2195.jpg?size=626&ext=jpg,"Visual representation of {Object} with evolving {Features} or {Emotions}, illustrating changes in {Theme} or {Feeling}.",e699eb5f80a49467733cd08230692473,https://img3.stockfresh.com/files/c/cienpies/m/91/1921477_stock-photo-isolated-diversity-tree-hands.jpg,A tree design made from {Hands} in various {Colors} and {Positions}.
conflict_comp_f54e3fef_ef99b0d4,compositional_formation,conflict,f54e3fefe4206f79a3b37bfac1db08c8,https://img2.goodfon.com/wallpaper/big/b/26/fon-trava-listya-cvety-belye.jpg,A creative display of {Flowers} forming a {Symbol}.,f7a829fad79772994d2abe53177f4e93,http://static9.depositphotos.com/1010535/1178/i/450/depositphotos_11783955-coffee-cup-image-made-up-of-coffee-beans-on-sack.jpg,A creative use of {Creative Object} made from {Ingredients} on a {Surface}.,ef99b0d40cc703687e90a4383c2e66ec,http://us.123rf.com/450wm/jordygraph/jordygraph1305/jordygraph130500038/19900109-tree-in-the-shape-of-heart-hit-from-a-lightning.jpg,A {Tree} shaped like a {Symbol} in a {Background} setting.
conflict_comp_f54e3fef_f66447c3,compositional_formation,conflict,f54e3fefe4206f79a3b37bfac1db08c8,https://img2.goodfon.com/wallpaper/big/b/26/fon-trava-listya-cvety-belye.jpg,A creative display of {Flowers} forming a {Symbol}.,f7a829fad79772994d2abe53177f4e93,http://static9.depositphotos.com/1010535/1178/i/450/depositphotos_11783955-coffee-cup-image-made-up-of-coffee-beans-on-sack.jpg,A creative use of {Creative Object} made from {Ingredients} on a {Surface}.,f66447c31f7cdea1b76e4d04b61eafb1,https://us.123rf.com/450wm/morrbyte/morrbyte0911/morrbyte091100031/5892581-a-romantic-love-heart-inscribed-on-the-beach-with-waves-in-the-background-on-a-hot-sunny-day.jpg?ver=6,A heart shape crafted with {Material} on a {Surface}.
conflict_comp_f54e3fef_f8612290,compositional_formation,conflict,f54e3fefe4206f79a3b37bfac1db08c8,https://img2.goodfon.com/wallpaper/big/b/26/fon-trava-listya-cvety-belye.jpg,A creative display of {Flowers} forming a {Symbol}.,f7a829fad79772994d2abe53177f4e93,http://static9.depositphotos.com/1010535/1178/i/450/depositphotos_11783955-coffee-cup-image-made-up-of-coffee-beans-on-sack.jpg,A creative use of {Creative Object} made from {Ingredients} on a {Surface}.,f861229071c77edcb2cdad5217d3052c,https://h2orevival.files.wordpress.com/2013/06/water-drop-amazing-beautiful-blue-favim-com-683970.jpg?w=1000,A splash of {Liquid} forming a {Shape} upon impact.
conflict_temp_fed9fc9f_ff288b61,temporal_transformation,conflict,fed9fc9fae675ca840f42c9e34601329,https://images-na.ssl-images-amazon.com/images/I/81k97bXKbIL._AC_SL1500_.jpg,"""Step-by-step instructions for using {Object} to achieve {Action}, illustrated with multiple stages of {Process}.""",df060e263ffcb757d257f8e7e61aaad4,http://d2jv9003bew7ag.cloudfront.net/uploads/8613006112007329-450x404.jpg,"Step-by-step {Process} presented through four sequential stages: {Initial State}, {Transformation 1}, {Transformation 2}, {Final Outcome}, highlighted by evolving {Details} and {Textures}.",ff288b61c1b42db67dba426d14ddab1b,https://lh5.googleusercontent.com/-rK4-XIhLeZc/TkE64UriCNI/AAAAAAAAA-Q/59WLu17XPSY/s800/tap-water-ipod-iphone-stand.jpg,Innovative use of {Material} to attach a {Device} securely onto a {Surface}.
conflict_temp_fec41d2a_f31f59ef,temporal_transformation,conflict,fec41d2a8ae1a3702dd12e0ab695cdaa,https://piximus.net/media2/48647/thumb_fw.jpg,Before-and-after portrayal of {Animal} showcasing their transformation from {Environment/Condition 1} to {Environment/Condition 2}.,fed9fc9fae675ca840f42c9e34601329,https://images-na.ssl-images-amazon.com/images/I/81k97bXKbIL._AC_SL1500_.jpg,"""Step-by-step instructions for using {Object} to achieve {Action}, illustrated with multiple stages of {Process}.""",f31f59efd0d6d241bd89f842d0cf9fda,https://imgix.bustle.com/uploads/image/2019/9/16/9a1dea83-f8e2-4f43-aa45-7747d75b22b9-il_794xn1722355609_kjwo.jpg?w=400&h=383&fit=crop&crop=faces&auto=format%2Ccompress,Animals adorned with {Unicorn Horn} to mimic the magical {Color} and {Appearance} of unicorns.
conflict_temp_fec41d2a_f9a513c1,temporal_transformation,conflict,fec41d2a8ae1a3702dd12e0ab695cdaa,https://piximus.net/media2/48647/thumb_fw.jpg,Before-and-after portrayal of {Animal} showcasing their transformation from {Environment/Condition 1} to {Environment/Condition 2}.,fed9fc9fae675ca840f42c9e34601329,https://images-na.ssl-images-amazon.com/images/I/81k97bXKbIL._AC_SL1500_.jpg,"""Step-by-step instructions for using {Object} to achieve {Action}, illustrated with multiple stages of {Process}.""",f9a513c153a0dbecd1973de3a55e70ea,https://4.bp.blogspot.com/-X751b7p8bsU/VN8KNc-5Q9I/AAAAAAAAOpk/T-xSSoKP2WE/s1600/Roxy%2Bwith%2Bher%2Bpainting.jpg,Side-by-side view of the real {Subject} and their {Portrait/Representation} on canvas.
conflict_temp_e662ccd0_e9059a0f,temporal_transformation,conflict,e662ccd0b2764ab04d4b4ac5d7f3d24f,https://lovingitvegan.com/wp-content/uploads/2020/12/Vegan-Ginger-Cookies-Collage-2.jpg,"Visual representation of the {Process} of making {Food Item} from {Raw Material}, illustrating each stage with {Ingredients}, {Tools}, and {Environment}.",e6a4c118dc80a2c4835737319d43ca4b,https://frakerfire.com/wp-content/uploads/2021/04/Facts-About-Fire-Spread-You-May-Have-Not-Known-e1618426343904.jpg,"""Progression of {Object} from initial state to final state, illustrated by incremental changes in {Appearance}.""",e9059a0f6a75a3c71ef8fdd2b599b839,https://us.123rf.com/450wm/dmstudio/dmstudio1902/dmstudio190200036/124987922-vector-set-of-pans-with-small-pancakes-fried-egg-omelet-and-grilled-sausages-collection-of-breakfast.jpg?ver=6,"Different cooking stages of {Food Item} in {Utensil}, including {Ingredient 1}, {Ingredient 2}, {Ingredient 3}, {Ingredient 4}."
