image_hash,local_path,url_link,caption,download_ok
e21d6504d352830ab076256736f498d7,,https://photos.smugmug.com/Trips/2015-Portland/i-k7Z5sR8/6/c588a0ff/S/Lunar%20Eclipse%206%20Sequence-S.jpg,"The progression of {Celestial Event} across its stages, including changes in {Appearance}, {Color}, and {Moon/Planet Position}.",False
e4402b2e7348f555b141c775291a2957,review/archive/images\e4402b2e7348f555b141c775291a2957.jpg,https://us.123rf.com/450wm/vsurkov/vsurkov1310/vsurkov131000013/23018109-burning-match-in-hand-near-the-model-of-the-house.jpg?veru003d6,Fire is ignited from a {Match} to form a {Scene/Object}.,True
f80a40b6e61d3c2f7bcbae17bace605c,review/archive/images\f80a40b6e61d3c2f7bcbae17bace605c.jpg,https://us.123rf.com/450wm/andreykuzmin/andreykuzmin1905/andreykuzmin190500015/125553640-coffee-cup-on-plate-in-human-head-form.jpg?ver=6,Creative presentation of {Object} positioned within the framework of a {Surface/Frame}.,True
e8fc52caa53182790a51f53330131d68,review/archive/images\e8fc52caa53182790a51f53330131d68.jpg,https://files.rapidlms.com/view/59/c8/ab/e5/80/1e/4b/08/44/ce/d2/3b/f7/70/61/de/1600x800%3E/cannabis-community.jpg,A gathering of {People} forming a {Shape}.,True
f031e302107087880f5c64cee7fb37ca,review/archive/images\f031e302107087880f5c64cee7fb37ca.jpg,https://us.123rf.com/450wm/ja_rek/ja_rek1011/ja_rek101100025/8188807-assortment-of-happy-vegetable-smileys-isolated-on-white-background.jpg?ver=6,Creative illustrations featuring {Fruits} or {Vegetables} with human-like faces and expressive emotions.,True
e6235160e49c87ec11fff7aa511ec911,review/archive/images\e6235160e49c87ec11fff7aa511ec911.jpg,https://images.squarespace-cdn.com/content/v1/543ed1cee4b0a72b21da5e0a/1451600469628-762O5GFCY9IQC8AHK0KQ/ke17ZwdGBToddI8pDm48kFbzmASxcsWEU4oU9a9gzet7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UbMxqxN5wFzRuc4HCy_jEs_5hZyyCt4FpQCxuTKeIL438iJrR9MMstkyXSawB1quaQ/image-asset.jpeg,"Dynamic motion captured as {Subject} moves past {Background/Landscape}, with intentional camera movement for a blurred effect.",True
f9e159e97723f6fdb3a8dc55692c1954,review/archive/images\f9e159e97723f6fdb3a8dc55692c1954.jpg,https://www.freshcup.com/wp-content/uploads/2017/07/NYC_CoffeeBook_1014x576-894x372.jpg,"Beautiful latte art patterns made with {Flavor} and {Milk}, showcasing intricate designs like {Theme} in a {Container}.",True
ee5703f7c56b8022166f393e7143a421,review/archive/images\ee5703f7c56b8022166f393e7143a421.jpg,https://ae01.alicdn.com/kf/HTB1sTQXLFXXXXalXXXXq6xXFXXXr/1-set-Wooden-Craft-Deer-Display-Furniture-Drawer-Wardrobe-For-Home-Study-Decoration-TM002M-Green-Black.jpg,"A unique {Animal} design crafted from wooden panels, featuring integrated {Drawers} for practicality.",True
f910f8cd550d71199357803316171d8e,review/archive/images\f910f8cd550d71199357803316171d8e.jpg,https://s.hdnux.com/photos/33/73/21/7320648/3/920x920.jpg,"Visual representation of the {Cycle} of the {Object}, showcasing the sequence of phases or transformations step by step.",True
fe5f295c87c466df6e471eea9d2e313f,review/archive/images\fe5f295c87c466df6e471eea9d2e313f.jpg,https://ae01.alicdn.com/kf/HTB16MyQPVXXXXbsXVXXq6xXFXXXy/Custom-3D-Wall-Murals-Wallpaper-3D-Stereoscopic-White-Horse-Brick-Wall-Art-Mural-Living-Room-Bedroom.jpg,"""{Animal} breaking through a {Surface/Mural} and entering a new {Environment/Scene}""",True
f55b60c9a935834ea147badeb2553e73,review/archive/images\f55b60c9a935834ea147badeb2553e73.jpg,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/bae76985-7a1a-49e4-b25f-b851e73cd15d/dchzfag-50188a71-a559-455f-9ba0-9d12218df60a.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwic3ViIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsImF1ZCI6WyJ1cm46c2VydmljZTpmaWxlLmRvd25sb2FkIl0sIm9iaiI6W1t7InBhdGgiOiIvZi9iYWU3Njk4NS03YTFhLTQ5ZTQtYjI1Zi1iODUxZTczY2QxNWQvZGNoemZhZy01MDE4OGE3MS1hNTU5LTQ1NWYtOWJhMC05ZDEyMjE4ZGY2MGEucG5nIn1dXX0.f86XCIV_hnnE8LWksDCYsNW5Pk8Tc7iep4er-xnHpAA,"Follow the detailed development of {Subject} as it progresses from rough sketches to polished final art, incorporating fine details and precise proportions.",True
f8a6c5cbf5bf73168b9d24964898fafa,review/archive/images\f8a6c5cbf5bf73168b9d24964898fafa.jpg,https://www.thisiscolossal.com/wp-content/uploads/2012/03/ana-4.jpg,"Creative depictions of {Object} that mimic motion, showing the trajectory of {Objects} as they interact with each other in a visual way.",True
ef9cce39539e6545635d41013855be35,review/archive/images\ef9cce39539e6545635d41013855be35.jpg,https://cdn.mycrafts.com/i/1/7/3/how-to-draw-a-room-in-1-point-hJhR-m.jpg,A one-point perspective drawing showcasing {Drawing} with depth and realistic proportions using {Tools} and {Paper}.,True
e0077c41c38d5e6857a4d343c0cbc889,review/archive/images\e0077c41c38d5e6857a4d343c0cbc889.jpg,https://i0.wp.com/s2.storage.snapzu.com/b8/2d/a3/45/Maternitus/snaps/a4/7e/185241/thumbs/61bb37facb6d21a1_fpi_large.jpg,"A transformation story of {Subject} from its initial state to a refined, enhanced version, emphasizing changes in {Appearance}, {Design}, or {Function}.",True
df6db38edb975f96046c8125ef475fa4,review/archive/images\df6db38edb975f96046c8125ef475fa4.jpg,https://assets3.thrillist.com/v1/image/2423442/414x310/crop;jpeg_quality=60;progressive.jpg,A visual display of {Object} designed with a mix of {Variation} and {Theme}.,True
e939f5076e4f65fbe99e44e175df3b76,review/archive/images\e939f5076e4f65fbe99e44e175df3b76.jpg,https://lh3.googleusercontent.com/dVJ9Z1-J2nmgZs66oKz3RSyf3fUJvL54ei5gRI2Zt-Qr3e0NXaU0YzWq5SoEL3ANfOmH0E-dm7R0OjBRct-Uyb4=s270-c,Two {Animals} riding on a {Watercraft} in the waves of the ocean.,True
ecf449c9866dc5eb843a212c3f49ccc9,review/archive/images\ecf449c9866dc5eb843a212c3f49ccc9.jpg,https://us.123rf.com/450wm/blulilues/blulilues1603/blulilues160300006/53276138-vector-image--a-set-of-products-for-the-preparation-of-national-soup-is-borscht.jpg?ver=6,The creation of {Food} through the combination of {Raw Ingredients} in a {Cooking Process}.,True
ef99b0d40cc703687e90a4383c2e66ec,review/archive/images\ef99b0d40cc703687e90a4383c2e66ec.jpg,http://us.123rf.com/450wm/jordygraph/jordygraph1305/jordygraph130500038/19900109-tree-in-the-shape-of-heart-hit-from-a-lightning.jpg,A {Tree} shaped like a {Symbol} in a {Background} setting.,True
f8ae57beb301f3c302361044d6a89e49,review/archive/images\f8ae57beb301f3c302361044d6a89e49.jpg,https://us.123rf.com/450wm/claudiodivizia/claudiodivizia0912/claudiodivizia091200857/6136627-collage-of-food-isolated-over-white-background.jpg?ver=6,"An assortment of diverse {Food Items} organized by {Type}, {Ingredient}, or {Theme}.",True
f104ebebe210b9a7cb9addedc0d03100,review/archive/images\f104ebebe210b9a7cb9addedc0d03100.jpg,https://i.imgur.com/JDQTAr.jpg,A unique design showing {Animal 1} with its head merged into the body of {Animal 2}.,True
f84e693f9be137de582463b538a9a065,review/archive/images\f84e693f9be137de582463b538a9a065.jpg,https://us.123rf.com/450wm/maritime/maritime1604/maritime160400049/55599107-birch-leaf-isolated-elements-for-design-on-a-white-background-vector-set-hand-drawn-illustration.jpg?ver=6,"Different styles and shades of {Object} are displayed, ranging from solid colors to detailed outlines and bold silhouettes.",True
fafba6a66cf67dfc260e01ddaf157b40,review/archive/images\fafba6a66cf67dfc260e01ddaf157b40.jpg,https://img.freepik.com/free-photo/ball-floating-around-podium-pastel-pink-background-product-presentation-advertising-3d-rendering_34478-308.jpg?size=626&ext=jpg,"A visual representation of {Object} interacting with {Floating Elements}, emphasizing the concept of {Action}.",True
e9b34df47d5603d8e1219d9fc02039f1,review/archive/images\e9b34df47d5603d8e1219d9fc02039f1.jpg,https://p1.liveauctioneers.com/1221/131746/67098102_1_x.jpg?version=1544025970&amp;format=pjpg&amp;auto=webp&amp;quality=50,Creative representation of {Human Characters} interacting with {Animals} in artistic and imaginative styles.,True
e1644c0337b88924fc56eef4638c1f91,review/archive/images\e1644c0337b88924fc56eef4638c1f91.jpg,https://pix.avax.news/avaxnews/be/1a/00011abe_medium.jpeg,Artistic depictions of {Animal} creatively fused with everyday {Objects} into one-of-a-kind designs.,True
f66447c31f7cdea1b76e4d04b61eafb1,review/archive/images\f66447c31f7cdea1b76e4d04b61eafb1.jpg,https://us.123rf.com/450wm/morrbyte/morrbyte0911/morrbyte091100031/5892581-a-romantic-love-heart-inscribed-on-the-beach-with-waves-in-the-background-on-a-hot-sunny-day.jpg?ver=6,A heart shape crafted with {Material} on a {Surface}.,True
e995bf12825a7c078c81d0285370e5c9,review/archive/images\e995bf12825a7c078c81d0285370e5c9.jpg,https://blog.medillsb.com/wp-content/uploads/2019/07/step-by-step-everlasting-sweet-pea-botanical-illustration-3.jpg,"""Process of drawing and coloring a detailed {Subject} using a reference {Object} for precise details.""",True
fed9fc9fae675ca840f42c9e34601329,review/archive/images\fed9fc9fae675ca840f42c9e34601329.jpg,https://images-na.ssl-images-amazon.com/images/I/81k97bXKbIL._AC_SL1500_.jpg,"""Step-by-step instructions for using {Object} to achieve {Action}, illustrated with multiple stages of {Process}.""",True
e9059a0f6a75a3c71ef8fdd2b599b839,review/archive/images\e9059a0f6a75a3c71ef8fdd2b599b839.jpg,https://us.123rf.com/450wm/dmstudio/dmstudio1902/dmstudio190200036/124987922-vector-set-of-pans-with-small-pancakes-fried-egg-omelet-and-grilled-sausages-collection-of-breakfast.jpg?ver=6,"Different cooking stages of {Food Item} in {Utensil}, including {Ingredient 1}, {Ingredient 2}, {Ingredient 3}, {Ingredient 4}.",True
ff288b61c1b42db67dba426d14ddab1b,review/archive/images\ff288b61c1b42db67dba426d14ddab1b.jpg,https://lh5.googleusercontent.com/-rK4-XIhLeZc/TkE64UriCNI/AAAAAAAAA-Q/59WLu17XPSY/s800/tap-water-ipod-iphone-stand.jpg,Innovative use of {Material} to attach a {Device} securely onto a {Surface}.,True
e6a4c118dc80a2c4835737319d43ca4b,review/archive/images\e6a4c118dc80a2c4835737319d43ca4b.jpg,https://frakerfire.com/wp-content/uploads/2021/04/Facts-About-Fire-Spread-You-May-Have-Not-Known-e1618426343904.jpg,"""Progression of {Object} from initial state to final state, illustrated by incremental changes in {Appearance}.""",True
fa47ad7edf121b34a95477cd08191028,review/archive/images\fa47ad7edf121b34a95477cd08191028.jpg,http://ak1.ostkcdn.com/images/products/10240491/Kitten-Ice-Cream-Cone-Zip-around-Wallet-6f114edc-3528-490b-9496-ac8d38843e22_600.jpg,"A unique design of {Object} shaped like a stacked arrangement of {Variation 1}, {Variation 2}, and {Variation 3}.",True
e6598661363f0501e69101ee159e317b,review/archive/images\e6598661363f0501e69101ee159e317b.jpg,https://www.viesdecouleurs.fr/wp-content/uploads/2016/03/Fotolia_99671851_XS.jpg,A heart-shaped {Tree} rising from a {Background} to embody love or nature.,True
f053de6fca4190f2f7578a83daa3547c,review/archive/images\f053de6fca4190f2f7578a83daa3547c.jpg,https://cdn1.eyeem.com/thumb/b10209a4f5970c17543cedb93937a37df26309e3-1478965824996/w/700,"A {Shadow} cast on the surface by a {Object}, emphasizing depth and contrast.",True
fbef00d09d05a527eb908a2dd887f44b,review/archive/images\fbef00d09d05a527eb908a2dd887f44b.jpg,"https://static.wixstatic.com/media/nsplsh_5433536e57676761785777~mv2.jpg/v1/fill/w_1000,h_750,al_c,q_90,usm_0.66_1.00_0.01/nsplsh_5433536e57676761785777~mv2.jpg",Creative use of {Shadow} to portray the form and texture of {Object} on a {Surface}.,True
ea131676b6beb34de454ae471060899b,review/archive/images\ea131676b6beb34de454ae471060899b.jpg,https://forestwoodfolkart.files.wordpress.com/2016/10/p1000902-2.jpg,"Reflective water surfaces highlight symmetrical arrangements of {Buildings} in a row, producing clean and mirrored designs.",True
e7edc491e400dfd63ed69de5aefdc002,review/archive/images\e7edc491e400dfd63ed69de5aefdc002.jpg,https://i1.wp.com/blovelyevents.com/wp-content/uploads/2017/04/Cactus-Cake-Pops-SO-Cute-for-Cinco-De-Mayo.jpg?resize=650%2C673,"Arrangement of {Food} shaped like {Fruits}, {Beverages}, or {Animals}.",True
ef958172d693489727ea59ad947aea84,review/archive/images\ef958172d693489727ea59ad947aea84.jpg,https://connieselleccablog.files.wordpress.com/2016/06/peanut-butter-and-grapes-wp.jpg?w=529,Creative presentation of {Food Item 1} and {Food Item 2} to resemble a {Shape}.,True
f41ac4c9320a5cdd405a68c1c09e9081,review/archive/images\f41ac4c9320a5cdd405a68c1c09e9081.jpg,https://us.123rf.com/450wm/serazetdinov/serazetdinov1411/serazetdinov141100024/33532965-illustration-of-a-four-seasons.jpg?ver=6,Illustrated representation of {Seasons} featuring a {Tree} in four distinct {Scenes} with varying {Colors} and {Elements}.,True
e291af82274868828f158594ef94fb55,review/archive/images\e291af82274868828f158594ef94fb55.jpg,https://i.pinimg.com/736x/e4/a6/51/e4a651e69ad6908e101bbf71e4c59708.jpg,"A whimsical arrangement of {Object} imitating a tree, with creative touches like {Material} for branches and {Item} for leaves.",True
e79ae1196097a1e758d42426856eae47,review/archive/images\e79ae1196097a1e758d42426856eae47.jpg,https://us.123rf.com/450wm/helios8/helios81505/helios8150500053/40076976-human-eye-composed-of-the-tools-and-screw-on-a-dark-background.jpg?ver=6,"A creative composition made using {Recycled Materials}, forming an {Object} with imaginative flair.",True
e41101b86180e9cd957adf83826f9f00,review/archive/images\e41101b86180e9cd957adf83826f9f00.jpg,https://us.123rf.com/450wm/deyangeorgiev/deyangeorgiev1301/deyangeorgiev130100780/17515419-heart-shape-closeup-carved-in-red-apple.jpg,A {Fruit} with a carved-out {Symbol} that resembles a {Character} or {Object}.,True
f14eed629c671ca320414b7bed2dc430,review/archive/images\f14eed629c671ca320414b7bed2dc430.jpg,https://us.123rf.com/450wm/somyoma/somyoma1201/somyoma120100012/12056957-heart-created-by-light-over-black-background.jpg,Light trails forming {Shape} on a dark background with {Color} accents.,True
f7834e45e54bf1730c9beb37302baa5b,review/archive/images\f7834e45e54bf1730c9beb37302baa5b.jpg,https://wonder-life.info:443/wp-content/uploads/2018/05/000-13.jpg,"""Creative presentation of {Food Items} shaped into a {Theme or Character} on a plate.""",True
e1b1cdde809da456dd6ab858a339b3b2,review/archive/images\e1b1cdde809da456dd6ab858a339b3b2.jpg,https://www.picturemosaics.com/photo-mosaic-tool/hotlink.php?file=storage/s3/v2/M8352320/p3/pmt-thumb&e=jpg&s=1,"A picture of a {Person} made from small tiles featuring {Scenes}, {Objects}, or {Animals}.",True
ececb0e026f2bb4c8a2d8ced440f7799,review/archive/images\ececb0e026f2bb4c8a2d8ced440f7799.jpg,https://us.123rf.com/450wm/viktarmalyshchyts/viktarmalyshchyts1202/viktarmalyshchyts120200202/12671095-oranges-and-color-pencils-concept.jpg?ver=6,"A visually striking arrangement featuring {Fruit} and matching {Colors} or {Objects}, representing the hues of {Theme}.",True
f1ff4ab844a704d88cb60740bfed50cc,review/archive/images\f1ff4ab844a704d88cb60740bfed50cc.jpg,https://img.freepik.com/free-photo/customer-service-evaluation-rating-feedback-satisfaction-survey-concept-hand-holding-sad-failed-emoticon-face-wooden-ball-dark-background_36367-2195.jpg?size=626&ext=jpg,"Visual representation of {Object} with evolving {Features} or {Emotions}, illustrating changes in {Theme} or {Feeling}.",True
f844a6ad2a6e9c4e9c1b18804ac753de,,https://edc2.healthtap.com/ht-staging/user_answer/avatars/1309938/large/open-uri20130821-19144-x07ndg.jpeg?1386596227,Creative design of {Tree} with foliage crafted from repeated {Symbol or Object}.,False
ed4908205b43c4e69fcb2172a50661ac,review/archive/images\ed4908205b43c4e69fcb2172a50661ac.jpg,https://us.123rf.com/450wm/stringerphotography/stringerphotography1408/stringerphotography140800469/31009392-a-map-of-the-world-filled-with-a-elephant-pattern.jpg,A world map design incorporating {Pattern} as the background texture in a {Color} setting.,True
fca0947a0bb5636dded2d9d068ead2f0,review/archive/images\fca0947a0bb5636dded2d9d068ead2f0.jpg,http://s3.amazonaws.com/darkroom-cdn/2015/09/AP-APTOPIX-Canada-Daily-Lif-760x506.jpg,Aerial view of a {Group} interacting with their {Leader} in a {Setting}.,True
ecd09e61f99b3ec56c9be9708133860c,review/archive/images\ecd09e61f99b3ec56c9be9708133860c.jpg,http://designingsound.org/wp-content/uploads/2017/05/Translation.jpg,Visual representation of a whole {Fruit} alongside a sliced piece showcasing the inner details and seeds.,True
f861229071c77edcb2cdad5217d3052c,review/archive/images\f861229071c77edcb2cdad5217d3052c.jpg,https://h2orevival.files.wordpress.com/2013/06/water-drop-amazing-beautiful-blue-favim-com-683970.jpg?w=1000,A splash of {Liquid} forming a {Shape} upon impact.,True
fe7b612089322546a93e51d399fa9a64,review/archive/images\fe7b612089322546a93e51d399fa9a64.jpg,https://i.ytimg.com/vi/cFrFGYaQ5Jo/0.jpg,Creative spray paint art blending {Object} with a {Scene/Environment} to form a unique and imaginative design.,True
f1e0f42672aff1a50d9d7f3f8595739e,review/archive/images\f1e0f42672aff1a50d9d7f3f8595739e.jpg,https://cdn.flipboard.com/huffingtonpost.com/829a482af30b3f6828790ffcd06fc013ff316962/original.jpg,"""Arrangement of {Objects} on forks placed vertically, creating a visually appealing pattern.""",True
ebb5408257fe0b7ddad9ca0ccbd9a3d8,review/archive/images\ebb5408257fe0b7ddad9ca0ccbd9a3d8.jpg,https://imgix.bustle.com/uploads/getty/2021/8/24/98075d42-0997-4792-b86b-dcd927305d92-getty-89127926.jpg?w=1020&h=576&fit=crop&crop=faces&auto=format%2Ccompress,"Unique shapes created with {Ingredients} and {Arrangement}, forming creative depictions of {Objects} or {Characters}.",True
ef627e29095ef3964e0e9681577c4868,review/archive/images\ef627e29095ef3964e0e9681577c4868.jpg,https://us.123rf.com/450wm/alphaspirit/alphaspirit1711/alphaspirit171100024/89052361-aerial-view-of-people-forming-the-shape-of-a-christmas-tree-3d-rendering.jpg?ver=6,A gathering of {People} forming a {Shape}.,True
f00c22c8e3adf8001d0c0d59b8db7c61,review/archive/images\f00c22c8e3adf8001d0c0d59b8db7c61.jpg,https://cdn.specialneedstoys.com/products/images/l/9PWFT.jpeg,"A circular arrangement of {Objects} categorized by their {Type}, {Theme}, or {Characteristics}.",True
f03e342598038304a70998b40c77b7f5,review/archive/images\f03e342598038304a70998b40c77b7f5.jpg,https://us.123rf.com/450wm/bialasiewicz/bialasiewicz2007/bialasiewicz200700079/151837837-four-young-women-on-a-therapy-working-in-a-group.jpg?ver=6,Visual representation of {Group} engaging in a {Task/Activity} around a {Object/Subject}.,True
fff8c6048ea8e4744aff3f8b5985393e,review/archive/images\fff8c6048ea8e4744aff3f8b5985393e.jpg,https://us.123rf.com/450wm/6kor3dos/6kor3dos1207/6kor3dos120700083/14520282-3d-person-climbing-stairs-to-join-three-people-waiting-at-the-top.jpg?ver=6,"Visual representation of {Action} leading to {Goal}, depicted by {Subject} climbing {Steps}.",True
e292802cdb81357577a1e87346fe76a5,review/archive/images\e292802cdb81357577a1e87346fe76a5.jpg,https://us.123rf.com/450wm/strekoza/strekoza1008/strekoza100800030/7638768-rabbit-in-sunglasses-isolated.jpg?ver=6,Animals sporting {Accessory} to look like they're wearing {Style},True
e9bbae0e4f3ead3060b916e63593ad9d,review/archive/images\e9bbae0e4f3ead3060b916e63593ad9d.jpg,https://www.spring.org.uk/images/veg_brain.jpg,"""Creative representation of {Brain} made from various {Fruits} and {Vegetables} arranged in a realistic design.""",True
fc385887524ecc8a2d6d0e090e63afa2,review/archive/images\fc385887524ecc8a2d6d0e090e63afa2.jpg,https://us.123rf.com/450wm/artinspiring/artinspiring1909/artinspiring190900199/130768107-cutting-red-tomato-using-a-knife-vegetable-food-fresh.jpg?ver=6,The transformation of {Whole Object} into multiple {Pieces/Segments} is shown through the use of {Tool/Action}.,True
efaf88d95c61c6f8cd7182445c7279d7,review/archive/images\efaf88d95c61c6f8cd7182445c7279d7.jpg,https://i.pinimg.com/736x/ac/ee/c1/aceec1e75328e9cc205b35311a8eeee3--the-simpsons-maxis.jpg,"""Hidden {Object} within a crowd of diverse {People} in a creative and artistic arrangement.""",True
e5a1aa8b1666791f62e65924d65474cf,review/archive/images\e5a1aa8b1666791f62e65924d65474cf.jpg,https://farm4.staticflickr.com/3344/3333486097_2f21dcc969.jpg,A massive gathering of {People} organized in {Arrangement}.,True
ff614f3283a76d9778dd5c11be099b62,review/archive/images\ff614f3283a76d9778dd5c11be099b62.jpg,https://i2.wp.com/www.ninisworld.com/wordpress/wp-content/uploads/2014/02/furniture_9.jpg?w=530&h=708,A stack of {Seating Arrangement} chairs folded for convenient storage.,True
faf49f4a225e86bcd07dbdd1c7ca6c25,review/archive/images\faf49f4a225e86bcd07dbdd1c7ca6c25.jpg,https://img.freepik.com/free-photo/strawberries-splashing-into-water_101945-2149.jpg?size=338&ext=jpg,"The moment {Fruit} hits the water, creating splashes and bubbles against a dark background.",True
e4d8628d8b475bed5210fd7f6dd5fd94,review/archive/images\e4d8628d8b475bed5210fd7f6dd5fd94.jpg,https://worleygig.files.wordpress.com/2013/06/100_2872.jpg?w=571&h=428,A creative display of {Creative Object} made from stacked {Blocks} on a {Background}.,True
f3b7f230282e4d94752423bd1dd5cd24,review/archive/images\f3b7f230282e4d94752423bd1dd5cd24.jpg,https://mangiarebuono.it/wp-content/uploads/2013/10/Fotolia_19415933_Subscription_Monthly_M.jpg,Creative use of {Food Items} to form a representation of {Terrain Features} on a plate.,True
